canonical_structure,dataset,available,sex,donor,geometry_type,quality,license_class,priority
FMA:55689|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:55688|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:55681|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:55680|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:55798|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58082|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52677|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49145|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58300|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58300|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58484|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:53550|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58240|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52640|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49073|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49148|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52577|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49051|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49047|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52699|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58237|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59583|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59103|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52630|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59542|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59556|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49055|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58243|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49049|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49057|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59546|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52670|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52674|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52623|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:50878|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52716|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58608|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58272|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:82735|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:7041,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58840|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52575|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49053|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49045|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59092|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52657|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52644|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59090|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49068|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:50882|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58829|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58081|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52676|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49144|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49147|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58299|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58299|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58483|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:53549|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58239|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52639|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49072|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:54159|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52576|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49050|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49046|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52698|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58236|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59582|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59102|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52629|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59541|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59555|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49054|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58242|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49048|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49056|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59545|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52669|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52673|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52622|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:50875|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52715|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58607|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58271|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:82734|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:7041,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58839|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52574|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49052|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49044|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59091|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52656|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:52643|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:59089|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:49067|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:50881|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:58828|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37717|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37718|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37745|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37746|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37719|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37720|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37743|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37744|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37485|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37486|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37741|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37742|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37483|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37484|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37463|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37464|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37471|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:37472|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:35192|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:35193|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:45973|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:45974|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:45960|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:45961|left,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
FMA:45888|right,bodyparts3d,True,male,TARO,reference_template,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,7
