canonical_id,name,uberon,fma,ta2,system,laterality,scope
FMA:8657,left upper lobar vein,,FMA:8657,,aggregate,left,source-hierarchy-concept
FMA:8658,lingular vein,,FMA:8658,,aggregate,unspecified,source-hierarchy-concept
FMA:8661,right apical segmental vein,,FMA:8661,,aggregate,right,source-hierarchy-concept
FMA:8664,lateral segmental vein,,FMA:8664,,aggregate,unspecified,source-hierarchy-concept
FMA:8665,medial segmental vein,,FMA:8665,,aggregate,unspecified,source-hierarchy-concept
FMA:8666,apicoposterior segmental vein,,FMA:8666,,aggregate,unspecified,source-hierarchy-concept
FMA:8671,right common basal vein,,FMA:8671,,aggregate,right,source-hierarchy-concept
FMA:8672,right superior basal vein,,FMA:8672,,aggregate,right,source-hierarchy-concept
FMA:8674,right inferior basal vein,,FMA:8674,,aggregate,right,source-hierarchy-concept
FMA:8676,left common basal vein,,FMA:8676,,aggregate,left,source-hierarchy-concept
FMA:8677,left superior basal vein,,FMA:8677,,aggregate,left,source-hierarchy-concept
FMA:8679,left inferior basal vein,,FMA:8679,,aggregate,left,source-hierarchy-concept
FMA:9140,thoracic vertebral column,,FMA:9140,,aggregate,unspecified,source-hierarchy-concept
FMA:9348,subaortic curtain of left ventricle,,FMA:9348,,aggregate,left,source-hierarchy-concept
FMA:9352,papillary muscle of left ventricle,,FMA:9352,,aggregate,left,source-hierarchy-concept
FMA:9473,outflow part of left ventricle,,FMA:9473,,aggregate,left,source-hierarchy-concept
FMA:9496,fibrous skeleton of heart,,FMA:9496,,aggregate,unspecified,source-hierarchy-concept
FMA:9498,fibrous ring of mitral valve,,FMA:9498,,aggregate,unspecified,source-hierarchy-concept
FMA:9533,wall of right ventricle,,FMA:9533,,aggregate,right,source-hierarchy-concept
FMA:9535,myocardium of right ventricle,,FMA:9535,,aggregate,right,source-hierarchy-concept
FMA:9550,outflow part of right atrium,,FMA:9550,,aggregate,right,source-hierarchy-concept
FMA:9551,outflow part of left atrium,,FMA:9551,,aggregate,left,source-hierarchy-concept
FMA:9552,inflow part of right ventricle,,FMA:9552,,aggregate,right,source-hierarchy-concept
FMA:9553,anterior wall of right ventricle,,FMA:9553,,aggregate,right,source-hierarchy-concept
FMA:9555,inferior wall of right ventricle,,FMA:9555,,aggregate,right,source-hierarchy-concept
FMA:9556,wall of left ventricle,,FMA:9556,,aggregate,left,source-hierarchy-concept
FMA:9558,myocardium of left ventricle,,FMA:9558,,aggregate,left,source-hierarchy-concept
FMA:9560,anterior wall of left ventricle,,FMA:9560,,aggregate,left,source-hierarchy-concept
FMA:9561,inferior wall of left ventricle,,FMA:9561,,aggregate,left,source-hierarchy-concept
FMA:9563,lateral wall of left ventricle,,FMA:9563,,aggregate,left,source-hierarchy-concept
FMA:9564,inflow part of left ventricle,,FMA:9564,,aggregate,left,source-hierarchy-concept
FMA:9576,thorax,,FMA:9576,,aggregate,unspecified,source-hierarchy-concept
FMA:9577,abdomen,,FMA:9577,,aggregate,unspecified,source-hierarchy-concept
FMA:9578,pelvis,,FMA:9578,,aggregate,unspecified,source-hierarchy-concept
FMA:9579,perineum,,FMA:9579,,aggregate,unspecified,source-hierarchy-concept
FMA:9584,peritoneum,,FMA:9584,,aggregate,unspecified,source-hierarchy-concept
FMA:9607,thymus,,FMA:9607,,aggregate,unspecified,source-hierarchy-concept
FMA:9668,endocrine system,,FMA:9668,,aggregate,unspecified,source-hierarchy-concept
FMA:9713,right hand,,FMA:9713,,aggregate,right,source-hierarchy-concept
FMA:9714,left hand,,FMA:9714,,aggregate,left,source-hierarchy-concept
FMA:9826,mediastinum,,FMA:9826,,aggregate,unspecified,source-hierarchy-concept
FMA:9827,superior mediastinum,,FMA:9827,,aggregate,unspecified,source-hierarchy-concept
FMA:9828,inferior mediastinum,,FMA:9828,,aggregate,unspecified,source-hierarchy-concept
FMA:9838,anterior mediastinum,,FMA:9838,,aggregate,unspecified,source-hierarchy-concept
FMA:9839,middle mediastinum,,FMA:9839,,aggregate,unspecified,source-hierarchy-concept
FMA:9840,posterior mediastinum,,FMA:9840,,aggregate,unspecified,source-hierarchy-concept
FMA:9908,peritoneal sac,,FMA:9908,,aggregate,unspecified,source-hierarchy-concept
FMA:10427,body wall,,FMA:10427,,aggregate,unspecified,source-hierarchy-concept
FMA:10428,thoracic wall,,FMA:10428,,aggregate,unspecified,source-hierarchy-concept
FMA:10429,wall of abdomen proper,,FMA:10429,,aggregate,unspecified,source-hierarchy-concept
FMA:10430,pelvic wall,,FMA:10430,,aggregate,unspecified,source-hierarchy-concept
FMA:11343,right foot,,FMA:11343,,aggregate,right,source-hierarchy-concept
FMA:11344,left foot,,FMA:11344,,aggregate,left,source-hierarchy-concept
FMA:11345,right forearm,,FMA:11345,,aggregate,right,source-hierarchy-concept
FMA:11346,left forearm,,FMA:11346,,aggregate,left,source-hierarchy-concept
FMA:12514,right eyeball,,FMA:12514,,aggregate,right,source-hierarchy-concept
FMA:12515,left eyeball,,FMA:12515,,aggregate,left,source-hierarchy-concept
FMA:13362,right lobe of liver,,FMA:13362,,aggregate,right,source-hierarchy-concept
FMA:13363,left lobe of liver,,FMA:13363,,aggregate,left,source-hierarchy-concept
FMA:13373,right pectoralis major,,FMA:13373,,aggregate,right,source-hierarchy-concept
FMA:13374,left pectoralis major,,FMA:13374,,aggregate,left,source-hierarchy-concept
FMA:13478,vertebral column,,FMA:13478,,aggregate,unspecified,source-hierarchy-concept
FMA:14541,cecum,,FMA:14541,,aggregate,unspecified,source-hierarchy-concept
FMA:14615,wall of small intestine,,FMA:14615,,aggregate,unspecified,source-hierarchy-concept
FMA:14618,wall of ileum,,FMA:14618,,aggregate,unspecified,source-hierarchy-concept
FMA:14619,wall of large intestine,,FMA:14619,,aggregate,unspecified,source-hierarchy-concept
FMA:14627,anterior abdominal wall,,FMA:14627,,aggregate,unspecified,source-hierarchy-concept
FMA:14628,posterior abdominal wall,,FMA:14628,,aggregate,unspecified,source-hierarchy-concept
FMA:14665,biliary tree,,FMA:14665,,aggregate,unspecified,source-hierarchy-concept
FMA:14703,visceral peritoneum,,FMA:14703,,aggregate,unspecified,source-hierarchy-concept
FMA:14775,gastroduodenal artery,,FMA:14775,,aggregate,unspecified,source-hierarchy-concept
FMA:14778,right hepatic artery,,FMA:14778,,aggregate,right,source-hierarchy-concept
FMA:14779,left hepatic artery,,FMA:14779,,aggregate,left,source-hierarchy-concept
FMA:14823,inferior branch of ileocolic artery,,FMA:14823,,aggregate,unspecified,source-hierarchy-concept
FMA:14971,muscle layer of large intestine,,FMA:14971,,aggregate,unspecified,source-hierarchy-concept
FMA:15419,anterior branch of right portal vein,,FMA:15419,,aggregate,right,source-hierarchy-concept
FMA:15422,posterior branch of right portal vein,,FMA:15422,,aggregate,right,source-hierarchy-concept
FMA:15427,medial branch of left portal vein,,FMA:15427,,aggregate,left,source-hierarchy-concept
FMA:15430,lateral branch of left portal vein,,FMA:15430,,aggregate,left,source-hierarchy-concept
FMA:15748,anterior sector of right liver,,FMA:15748,,aggregate,right,source-hierarchy-concept
FMA:15749,posterior sector of right liver,,FMA:15749,,aggregate,right,source-hierarchy-concept
FMA:15750,anterior sector of left liver,,FMA:15750,,aggregate,left,source-hierarchy-concept
FMA:15751,posterior sector of left liver,,FMA:15751,,aggregate,left,source-hierarchy-concept
FMA:15809,right hemiliver,,FMA:15809,,aggregate,right,source-hierarchy-concept
FMA:15810,left hemiliver,,FMA:15810,,aggregate,left,source-hierarchy-concept
FMA:16203,lumbar vertebral column,,FMA:16203,,aggregate,unspecified,source-hierarchy-concept
FMA:16580,bony pelvis,,FMA:16580,,aggregate,unspecified,source-hierarchy-concept
FMA:16581,pelvic girdle,,FMA:16581,,aggregate,unspecified,source-hierarchy-concept
FMA:16582,right pelvic girdle,,FMA:16582,,aggregate,right,source-hierarchy-concept
FMA:16583,left pelvic girdle,,FMA:16583,,aggregate,left,source-hierarchy-concept
FMA:17181,wall of distal part of ileum,,FMA:17181,,aggregate,unspecified,source-hierarchy-concept
FMA:20218,mons pubis,,FMA:20218,,aggregate,unspecified,source-hierarchy-concept
FMA:20224,right side of rib cage,,FMA:20224,,aggregate,right,source-hierarchy-concept
FMA:20225,left side of rib cage,,FMA:20225,,aggregate,left,source-hierarchy-concept
FMA:20226,right side of bony pelvis,,FMA:20226,,aggregate,right,source-hierarchy-concept
FMA:20227,left side of bony pelvis,,FMA:20227,,aggregate,left,source-hierarchy-concept
FMA:20347,anal part of perineum,,FMA:20347,,aggregate,unspecified,source-hierarchy-concept
FMA:20394,human body,,FMA:20394,,aggregate,unspecified,source-hierarchy-concept
FMA:20796,right deep femoral artery,,FMA:20796,,aggregate,right,source-hierarchy-concept
FMA:20797,left deep femoral artery,,FMA:20797,,aggregate,left,source-hierarchy-concept
FMA:22672,right thoraco-acromial artery,,FMA:22672,,aggregate,right,source-hierarchy-concept
FMA:22673,left thoraco-acromial artery,,FMA:22673,,aggregate,left,source-hierarchy-concept
FMA:23218,right pectoral girdle,,FMA:23218,,aggregate,right,source-hierarchy-concept
FMA:23219,left pectoral girdle,,FMA:23219,,aggregate,left,source-hierarchy-concept
FMA:23876,skeleton (in vivo),,FMA:23876,,aggregate,unspecified,source-hierarchy-concept
FMA:23881,skeletal system,,FMA:23881,,aggregate,unspecified,source-hierarchy-concept
FMA:24138,cervical vertebral column,,FMA:24138,,aggregate,unspecified,source-hierarchy-concept
FMA:24163,skeleton of right pectoral girdle,,FMA:24163,,aggregate,right,source-hierarchy-concept
FMA:24164,skeleton of left pectoral girdle,,FMA:24164,,aggregate,left,source-hierarchy-concept
FMA:24189,back of neck,,FMA:24189,,aggregate,unspecified,source-hierarchy-concept
FMA:24217,back of thorax,,FMA:24217,,aggregate,unspecified,source-hierarchy-concept
FMA:24228,posterior part of pelvis,,FMA:24228,,aggregate,unspecified,source-hierarchy-concept
FMA:24728,face,,FMA:24728,,aggregate,unspecified,source-hierarchy-concept
FMA:24816,anterior chest,,FMA:24816,,aggregate,unspecified,source-hierarchy-concept
FMA:24866,sternal part of chest,,FMA:24866,,aggregate,unspecified,source-hierarchy-concept
FMA:24880,right free upper limb,,FMA:24880,,aggregate,right,source-hierarchy-concept
FMA:24881,left free upper limb,,FMA:24881,,aggregate,left,source-hierarchy-concept
FMA:24882,right free lower limb,,FMA:24882,,aggregate,right,source-hierarchy-concept
FMA:24883,left free lower limb,,FMA:24883,,aggregate,left,source-hierarchy-concept
FMA:24895,right arm,,FMA:24895,,aggregate,right,source-hierarchy-concept
FMA:24896,left arm,,FMA:24896,,aggregate,left,source-hierarchy-concept
FMA:24940,right wrist,,FMA:24940,,aggregate,right,source-hierarchy-concept
FMA:24941,left wrist,,FMA:24941,,aggregate,left,source-hierarchy-concept
FMA:24965,right hip,,FMA:24965,,aggregate,right,source-hierarchy-concept
FMA:24966,left hip,,FMA:24966,,aggregate,left,source-hierarchy-concept
FMA:24968,right thigh,,FMA:24968,,aggregate,right,source-hierarchy-concept
FMA:24969,left thigh,,FMA:24969,,aggregate,left,source-hierarchy-concept
FMA:24977,right knee,,FMA:24977,,aggregate,right,source-hierarchy-concept
FMA:24978,left knee,,FMA:24978,,aggregate,left,source-hierarchy-concept
FMA:24980,right leg,,FMA:24980,,aggregate,right,source-hierarchy-concept
FMA:24981,left leg,,FMA:24981,,aggregate,left,source-hierarchy-concept
FMA:25511,intervertebral symphysis,,FMA:25511,,aggregate,unspecified,source-hierarchy-concept
FMA:25558,right lateral chest wall,,FMA:25558,,aggregate,right,source-hierarchy-concept
FMA:25559,left lateral chest wall,,FMA:25559,,aggregate,left,source-hierarchy-concept
FMA:25571,intervertebral symphysis of axis,,FMA:25571,,aggregate,unspecified,source-hierarchy-concept
FMA:25572,right bony pectoral girdle,,FMA:25572,,aggregate,right,source-hierarchy-concept
FMA:25573,left bony pectoral girdle,,FMA:25573,,aggregate,left,source-hierarchy-concept
FMA:26078,third cervical intervertebral symphysis,,FMA:26078,,aggregate,unspecified,source-hierarchy-concept
FMA:26083,fourth cervical intervertebral symphysis,,FMA:26083,,aggregate,unspecified,source-hierarchy-concept
FMA:26084,fifth cervical intervertebral symphysis,,FMA:26084,,aggregate,unspecified,source-hierarchy-concept
FMA:26085,sixth cervical intervertebral symphysis,,FMA:26085,,aggregate,unspecified,source-hierarchy-concept
FMA:26086,seventh cervical intervertebral symphysis,,FMA:26086,,aggregate,unspecified,source-hierarchy-concept
FMA:26089,first thoracic intervertebral symphysis,,FMA:26089,,aggregate,unspecified,source-hierarchy-concept
FMA:26094,second thoracic intervertebral symphysis,,FMA:26094,,aggregate,unspecified,source-hierarchy-concept
FMA:26095,third thoracic intervertebral symphysis,,FMA:26095,,aggregate,unspecified,source-hierarchy-concept
FMA:26096,fourth thoracic intervertebral symphysis,,FMA:26096,,aggregate,unspecified,source-hierarchy-concept
FMA:26097,fifth thoracic intervertebral symphysis,,FMA:26097,,aggregate,unspecified,source-hierarchy-concept
FMA:26098,sixth thoracic intervertebral symphysis,,FMA:26098,,aggregate,unspecified,source-hierarchy-concept
FMA:26099,seventh thoracic intervertebral symphysis,,FMA:26099,,aggregate,unspecified,source-hierarchy-concept
FMA:26100,eighth thoracic intervertebral symphysis,,FMA:26100,,aggregate,unspecified,source-hierarchy-concept
FMA:26101,ninth thoracic intervertebral symphysis,,FMA:26101,,aggregate,unspecified,source-hierarchy-concept
FMA:26102,tenth thoracic intervertebral symphysis,,FMA:26102,,aggregate,unspecified,source-hierarchy-concept
FMA:26103,eleventh thoracic intervertebral symphysis,,FMA:26103,,aggregate,unspecified,source-hierarchy-concept
FMA:26105,first lumbar intervertebral symphysis,,FMA:26105,,aggregate,unspecified,source-hierarchy-concept
FMA:26106,second lumbar intervertebral symphysis,,FMA:26106,,aggregate,unspecified,source-hierarchy-concept
FMA:26107,third lumbar intervertebral symphysis,,FMA:26107,,aggregate,unspecified,source-hierarchy-concept
FMA:26108,fourth lumbar intervertebral symphysis,,FMA:26108,,aggregate,unspecified,source-hierarchy-concept
FMA:26109,fifth lumbar intervertebral symphysis,,FMA:26109,,aggregate,unspecified,source-hierarchy-concept
FMA:26572,thoracic part of tracheobronchial tree,,FMA:26572,,aggregate,unspecified,source-hierarchy-concept
FMA:26661,right bronchial tree,,FMA:26661,,aggregate,right,source-hierarchy-concept
FMA:26662,left bronchial tree,,FMA:26662,,aggregate,left,source-hierarchy-concept
FMA:31741,middle lobe part of right bronchial tree,,FMA:31741,,aggregate,right,source-hierarchy-concept
FMA:31744,upper lobe part of right bronchial tree,,FMA:31744,,aggregate,right,source-hierarchy-concept
FMA:31746,upper lobe part of left bronchial tree,,FMA:31746,,aggregate,left,source-hierarchy-concept
FMA:31747,lower lobe part of right bronchial tree,,FMA:31747,,aggregate,right,source-hierarchy-concept
FMA:31748,lower lobe part of left bronchial tree,,FMA:31748,,aggregate,left,source-hierarchy-concept
FMA:33642,right shoulder,,FMA:33642,,aggregate,right,source-hierarchy-concept
FMA:33644,pectoral part of right pectoral girdle,,FMA:33644,,aggregate,right,source-hierarchy-concept
FMA:33645,pectoral part of left pectoral girdle,,FMA:33645,,aggregate,left,source-hierarchy-concept
FMA:33646,scapular part of right pectoral girdle,,FMA:33646,,aggregate,right,source-hierarchy-concept
FMA:33647,scapular part of left pectoral girdle,,FMA:33647,,aggregate,left,source-hierarchy-concept
FMA:45621,pulmonary vascular system,,FMA:45621,,aggregate,unspecified,source-hierarchy-concept
FMA:45623,systemic arterial system,,FMA:45623,,aggregate,unspecified,source-hierarchy-concept
FMA:45626,systemic venous system,,FMA:45626,,aggregate,unspecified,source-hierarchy-concept
FMA:45628,portal venous system,,FMA:45628,,aggregate,unspecified,source-hierarchy-concept
FMA:45659,lower urinary tract,,FMA:45659,,aggregate,unspecified,source-hierarchy-concept
FMA:45662,lower respiratory tract,,FMA:45662,,aggregate,unspecified,source-hierarchy-concept
FMA:45842,pulmonary arterial tree,,FMA:45842,,aggregate,unspecified,source-hierarchy-concept
